Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
,	Punct	O	N/A	N/A	N/A	N/A
cerca	Spn	O	7.78521832521	20.0931214757	-2.37949418743	17.7136272883
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
Ventura	Spn	O/PERS	12.6287253943	24.2276437297	-1.00696879935	23.2206749303
.	Punct	O	N/A	N/A	N/A	N/A
No	Spn	O	20.5945773083	21.1611067622	-1.00696879935	20.1541379629
podría	Spn	O	-1.08902605948	28.9126813977	-1.00696879935	27.9057125983
ir	Spn	O	9.7398372703	12.7402938565	-1.00696879935	11.7333250572
nunca	Spn	O	1.34892247434	25.5091171085	-1.00696879935	24.5021483092
a	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
un	Spn	O	13.2822159303	18.5712294013	-2.37949418743	16.1917352139
lugar	Spn	O	5.51581707435	22.7036455015	-1.00696879935	21.6966767022
without	Eng	O	40.7379503261	-14.0785735611	-2.3780926455	38.3598576806
this	Eng	O	38.6553078008	5.48340823208	-0.79995173979	37.855356061
sudden	Eng	O	25.1544550987	0.384161402964	-0.79995173979	24.3545033589
burst	Eng	O	15.7867473217	3.80488044317	-0.79995173979	14.986795582
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
tiny	Eng	O	19.3540439698	8.36454622016	-0.79995173979	18.55409223
,	Punct	O	N/A	N/A	N/A	N/A
live	Eng	O	29.1885018212	4.64201269461	-0.79995173979	28.3885500814
bodies	Eng	O	18.1856084575	1.93943524613	-0.79995173979	17.3856567177
by	Eng	O	18.2463872813	4.41145465096	-0.79995173979	17.4464355415
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
side	Eng	O	25.774423613	13.1165715154	-0.79995173979	24.9744718732
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
road	Eng	O	21.0983536318	6.32732077551	-0.79995173979	20.298401892
—	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
d	Eng	O	9.4009871384	8.06369263427	-0.79995173979	8.60103539861
birds	Eng	O	20.2821378773	1.21605142366	-0.79995173979	19.4821861375
flushed	Eng	O	12.8566530278	-8.07285571538	-0.79995173979	12.056701288
out	Eng	O	27.5678953836	5.59973472457	-0.79995173979	26.7679436438
by	Eng	O	18.2463872813	4.41145465096	-0.79995173979	17.4464355415
a	Eng	O	17.3258830744	14.3289979261	-0.79995173979	16.5259313346
hunting	Eng	O	34.0361162328	0.652287463112	-0.79995173979	33.236164493
dog	Eng	O	22.9640145772	8.88102521148	-0.79995173979	22.1640628374
pero	Spn	O	15.9013399098	30.2161581373	-2.37949418743	27.8366639498
para	Spn	O	19.548622753	30.3122244174	-1.00696879935	29.3052556181
el	Spn	O	12.8307496608	20.3546840988	-1.00696879935	19.3477152994
único	Spn	O	-19.5485792281	14.9266258044	-1.00696879935	13.9196570051
objetivo	Spn	O	-2.16750811074	13.8388135483	-1.00696879935	12.831844749
of	Eng	O	24.2129419658	8.38657685144	-2.3780926455	21.8348493203
my	Eng	O	21.1466066421	8.00879906524	-0.79995173979	20.3466549023
eyes	Eng	O	14.1920225697	4.70234243417	-0.79995173979	13.3920708299
.	Punct	O	N/A	N/A	N/A	N/A
Oh	Eng	O	21.8998884461	10.7847224058	-0.79995173979	21.0999367063
,	Punct	O	N/A	N/A	N/A	N/A
mini-children	Eng	O	28.9789938557	-11.5247565094	-0.79995173979	28.1790421159
,	Punct	O	N/A	N/A	N/A	N/A
tan	Spn	O	16.3811735347	20.6823919654	-2.37949418743	18.302897778
pre-resentimiento	Spn	O	-1.23082873257	24.8158596077	-1.00696879935	23.8088908083
.	Punct	O	N/A	N/A	N/A	N/A
Tan	Spn	O	16.3811735347	20.6823919654	-1.00696879935	19.6754231661
antes	Spn	O	15.6793015474	26.7813380334	-1.00696879935	25.774369234
del	Spn	O	14.7383783408	24.1311846052	-1.00696879935	23.1242158058
pain	Eng	O	22.7047553112	7.16639134793	-2.3780926455	20.3266626657
que	Spn	O	9.91253492829	28.9576207281	-2.37949418743	26.5781265407
constituye	Eng	O	22.9778880123	14.7028547305	-2.3780926455	20.5997953668
la	Spn	O	15.0596736711	20.7584499854	-2.37949418743	18.378955798
adolescencia	Spn	O	-0.40789792458	20.4417659373	-1.00696879935	19.4347971379
.	Punct	O	N/A	N/A	N/A	N/A
Que	Spn	O	9.91253492829	28.9576207281	-1.00696879935	27.9506519288
te	Spn	O	13.3726816461	18.7582370665	-1.00696879935	17.7512682672
constituye	Eng	O	22.9778880123	14.7028547305	-2.3780926455	20.5997953668
.	Punct	O	N/A	N/A	N/A	N/A
Estas	Spn	O	11.0604849365	32.0118621254	-2.37949418743	29.632367938
small	Eng	O	27.9986080744	-7.01273531886	-2.3780926455	25.6205154289
criaturas	Spn	O	4.7818861989	23.1503747197	-2.37949418743	20.7708805323
tan	Spn	O	16.3811735347	20.6823919654	-1.00696879935	19.6754231661
vivientes	Spn	O	-4.70977696512	31.3506942026	-1.00696879935	30.3437254032
,	Punct	O	N/A	N/A	N/A	N/A
laughing	Eng	O	28.4202403403	-1.94244085542	-2.3780926455	26.0421476948
.	Punct	O	N/A	N/A	N/A	N/A
On	Eng	O	22.5046277778	7.2126042423	-0.79995173979	21.704676038
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
Road	Eng	O/ORG	21.0983536318	6.32732077551	-0.79995173979	20.298401892
Crónica	Spn	O/ORG	-5.16572128858	8.25729484954	-2.37949418743	5.87780066211
18	Spn	O	0.611130138583	2.75820493223	-1.00696879935	1.75123613288
agosto	Spn	O	5.6954010536	9.08219150403	-1.00696879935	8.07522270468
,	Punct	O	N/A	N/A	N/A	N/A
2002	Spn	O	-2.67690228706	1.43672954166	-1.00696879935	0.429760742312
Los	Spn	ORGANIZATION/O	18.9596508891	24.811570061	-1.00696879935	23.8046012616
Angeles	Eng	ORGANIZATION/LUG	24.7278568136	16.5571665176	-2.3780926455	22.3497641681
Para	Spn	ORGANIZATION/O	19.548622753	30.3122244174	-2.37949418743	27.93273023
Elizabeth	Spn	ORGANIZATION/PERS	7.04080534225	10.5236388258	-1.00696879935	9.51667002642
Reavley	Eng	ORGANIZATION/PERS	5.63222903973	-2.10785674762	-2.3780926455	3.25413639423
y	Spn	O	9.49071276858	13.3354107177	-2.37949418743	10.9559165303
para	Spn	O	19.548622753	30.3122244174	-1.00696879935	29.3052556181
John	Eng	PERSON/PERS	16.578859574	12.3695307379	-2.3780926455	14.2007669285
Carlos	Spn	PERSON/PERS	13.4713839272	25.7487440235	-2.37949418743	23.3692498361
Rowe	Eng	PERSON/PERS	9.18629472465	1.97061194882	-2.3780926455	6.80820207915
Cuando	Spn	PERSON/O	0.188781893101	34.5209503007	-2.37949418743	32.1414561132
tenía	Spn	O	10.6775764266	26.8486704408	-1.00696879935	25.8417016414
17	Spn	O	0.600201068051	3.42169590321	-1.00696879935	2.41472710386
años	Spn	O	-3.6391827033	20.4486812801	-1.00696879935	19.4417124808
,	Punct	O	N/A	N/A	N/A	N/A
maybe	Eng	O	33.6613781697	5.96528191656	-2.3780926455	31.2832855242
18	Spn	O	0.611130138583	2.75820493223	-2.37949418743	0.378710744806
,	Punct	O	N/A	N/A	N/A	N/A
me	Eng	O	20.4125145712	19.8593917724	-2.3780926455	18.0344219257
mudé	Eng	O	7.80434626663	7.89343484268	-0.79995173979	7.00439452684
a	Eng	O	17.3258830744	14.3289979261	-0.79995173979	16.5259313346
la	Spn	O	15.0596736711	20.7584499854	-2.37949418743	18.378955798
casa	Spn	O	13.4034968273	25.2716835868	-1.00696879935	24.2647147875
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
mi	Spn	O	11.3642540999	18.8899933505	-1.00696879935	17.8830245511
novio	Spn	O	8.31565501323	20.9864653509	-1.00696879935	19.9794965516
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
entonces	Spn	O	8.23722797214	40.1238087521	-1.00696879935	39.1168399527
,	Punct	O	N/A	N/A	N/A	N/A
a	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
British-born	Eng	O/ORG	5.67292061379	-16.3945100859	-0.79995173979	4.872968874
Kawasaki	Eng	ORGANIZATION/ORG	-8.14979016502	-10.2007806478	-0.79995173979	-8.94974190481
off-road	Eng	O/ORG	9.65653559252	-10.3316540746	-0.79995173979	8.85658385273
team	Eng	O/ORG	26.4800153037	7.75451340784	-0.79995173979	25.6800635639
mechanic	Eng	O/ORG	24.2796892743	4.90045609598	-0.79995173979	23.4797375345
and	Eng	O/ORG	34.6599707262	16.3582560041	-0.79995173979	33.8600189864
part-time	Eng	O/ORG	34.3858388795	5.51166418915	-0.79995173979	33.5858871397
racer	Eng	O	12.4546655614	10.0950943297	-0.79995173979	11.6547138216
.	Punct	O	N/A	N/A	N/A	N/A
Yeah	Eng	O/PERS	39.0344550702	2.28949824074	-0.79995173979	38.2345033304
,	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
moved	Eng	O	30.3646536249	9.30001493231	-0.79995173979	29.5647018851
in	Eng	O	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
con	Spn	O	19.5614094238	25.713392297	-2.37949418743	23.3338981096
él	Spn	O	-9.77428961406	12.200338611	-1.00696879935	11.1933698117
,	Punct	O	N/A	N/A	N/A	N/A
y	Spn	O	9.49071276858	13.3354107177	-1.00696879935	12.3284419183
con	Spn	O	19.5614094238	25.713392297	-1.00696879935	24.7064234977
sus	Spn	O	13.6842968368	20.8784051559	-1.00696879935	19.8714363565
2	Spn	O	0.859062701967	4.00393851107	-1.00696879935	2.99696971172
male	Eng	O	20.3878443403	17.0996689739	-2.3780926455	18.0097516948
roomates	Eng	O	16.5845859932	1.66781321715	-0.79995173979	15.7846342534
.	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
didn’t	Eng	O	15.954642428	-0.0939027996944	-0.79995173979	15.1546906882
have	Eng	O	37.423951585	9.35655377558	-0.79995173979	36.6239998452
a	Eng	O	17.3258830744	14.3289979261	-0.79995173979	16.5259313346
job	Eng	O	19.4268193946	3.45731912321	-0.79995173979	18.6268676548
for	Eng	O	28.3647832078	11.7395374159	-0.79995173979	27.564831468
that	Eng	O	43.4406015376	6.92541320021	-0.79995173979	42.6406497978
summer	Eng	O	32.0452232311	0.450852777463	-0.79995173979	31.2452714913
en	Spn	O	11.7453272047	20.2379247267	-2.37949418743	17.8584305393
Santa	Spn	LOCATION/LUG	20.7845360929	24.0257906689	-1.00696879935	23.0188218695
Cruz	Spn	LOCATION/LUG	10.3643105391	17.1054869038	-1.00696879935	16.0985181044
so	Eng	O	23.4187367401	12.3925242118	-2.3780926455	21.0406440946
me	Eng	O	20.4125145712	19.8593917724	-0.79995173979	19.6125628314
fui	Spn	O	6.36021192896	14.3214034056	-2.37949418743	11.9419092182
con	Spn	O	19.5614094238	25.713392297	-1.00696879935	24.7064234977
todo	Spn	O	14.6767374657	27.115548815	-1.00696879935	26.1085800156
y	Spn	O	9.49071276858	13.3354107177	-1.00696879935	12.3284419183
mis	Spn	O	14.9875688655	21.2153620208	-1.00696879935	20.2083932214
$400.00	Spn	O	-21.2772805614	-19.9292074131	-1.00696879935	-20.9361762124
para	Spn	O	19.548622753	30.3122244174	-1.00696879935	29.3052556181
vivir	Spn	O	2.03104004741	22.3893305575	-1.00696879935	21.3823617582
en	Spn	O	11.7453272047	20.2379247267	-1.00696879935	19.2309559273
esa	Spn	O	4.84852531262	22.7062396413	-1.00696879935	21.6992708419
bland	Eng	O	19.0815769553	13.247690964	-2.3780926455	16.7034843098
,	Punct	O	N/A	N/A	N/A	N/A
one-story	Eng	O	18.7863260426	-11.8098818899	-0.79995173979	17.9863743029
,	Punct	O	N/A	N/A	N/A	N/A
all-male	Eng	O	9.8541318066	-1.16253379775	-0.79995173979	9.05418006681
house	Eng	O	33.856293863	7.65733448291	-0.79995173979	33.0563421232
en	Spn	O	11.7453272047	20.2379247267	-2.37949418743	17.8584305393
los	Spn	O	18.9596508891	24.811570061	-1.00696879935	23.8046012616
suburbs	Eng	O	23.7516744885	-0.547498826241	-2.3780926455	21.373581843
de	Spn	O	13.8613083221	21.6054699814	-2.37949418743	19.225975794
Orange	Eng	LOCATION/OTROS	23.8845926138	5.27064018972	-2.3780926455	21.5064999683
County	Eng	LOCATION/OTROS	34.4749627786	4.19569244618	-0.79995173979	33.6750110388
.	Punct	O	N/A	N/A	N/A	N/A
En	Spn	O	11.7453272047	20.2379247267	-2.37949418743	17.8584305393
Fountain	Eng	LOCATION/LUG	33.4653363247	-10.9995709205	-2.3780926455	31.0872436791
Valley	Eng	LOCATION/LUG	17.5786527121	7.47293899889	-0.79995173979	16.7787009723
.	Punct	O	N/A	N/A	N/A	N/A
It	Eng	O	25.1994714489	5.73644785319	-0.79995173979	24.3995197091
was	Eng	O	30.4398684094	2.22617710082	-0.79995173979	29.6399166696
pretty	Eng	O	40.1209335448	11.547444859	-0.79995173979	39.320981805
awful	Eng	O	24.3182553179	-6.61387402195	-0.79995173979	23.5183035781
.	Punct	O	N/A	N/A	N/A	N/A
Lo	Spn	O	13.3644289981	19.8709452686	-2.37949418743	17.4914510812
más	Spn	O	-1.57068030001	21.9799693826	-1.00696879935	20.9730005833
exciting	Eng	O	33.3491590016	1.348789709	-2.3780926455	30.9710663561
que	Spn	O	9.91253492829	28.9576207281	-2.37949418743	26.5781265407
me	Spn	O	20.4125145712	19.8593917724	-1.00696879935	18.852422973
pasó	Spn	O	11.2546768527	24.797293199	-1.00696879935	23.7903243997
fue	Spn	O	10.7296597814	18.9111611735	-1.00696879935	17.9041923741
when	Eng	O	34.9822529317	-3.61113676646	-2.3780926455	32.6041602862
I	Eng	O/ORG	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
was	Eng	O/ORG	30.4398684094	2.22617710082	-0.79995173979	29.6399166696
sunbathing	Eng	O/ORG	20.1432965405	-10.6684130484	-0.79995173979	19.3433448007
en	Spn	O	11.7453272047	20.2379247267	-2.37949418743	17.8584305393
pelotas	Spn	O	-0.100803029456	23.5519009588	-1.00696879935	22.5449321594
en	Spn	O	11.7453272047	20.2379247267	-1.00696879935	19.2309559273
el	Spn	O	12.8307496608	20.3546840988	-1.00696879935	19.3477152994
backyard	Eng	O	32.9928189536	-7.34898840284	-2.3780926455	30.6147263081
,	Punct	O	N/A	N/A	N/A	N/A
lying	Eng	O	15.8998435723	1.4600691619	-0.79995173979	15.0998918325
there	Eng	O	48.2618589868	5.49297768309	-0.79995173979	47.461907247
sweating	Eng	O	29.9006259229	-13.2035059945	-0.79995173979	29.1006741832
,	Punct	O	N/A	N/A	N/A	N/A
lamenting	Eng	O	27.3901555533	19.1376956986	-0.79995173979	26.5902038135
being	Eng	O	33.3442852524	-0.573493081037	-0.79995173979	32.5443335126
tan	Spn	O	16.3811735347	20.6823919654	-2.37949418743	18.302897778
close	Eng	O	28.4021212133	7.12929700185	-2.3780926455	26.0240285678
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
beach	Eng	O	27.9426176506	2.74563934757	-0.79995173979	27.1426659108
,	Punct	O	N/A	N/A	N/A	N/A
pero	Spn	O	15.9013399098	30.2161581373	-2.37949418743	27.8366639498
sin	Spn	O	18.274749433	20.7923375799	-1.00696879935	19.7853687806
auto	Eng	O	19.7152565971	16.0652173377	-2.3780926455	17.3371639516
,	Punct	O	N/A	N/A	N/A	N/A
plus	Eng	O	21.5411288388	8.93423650557	-0.79995173979	20.741177099
I	Eng	O/ORG	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
didn’t	Eng	O/ORG	15.954642428	-0.0939027996944	-0.79995173979	15.1546906882
even	Eng	O/ORG	30.4588943693	9.98512353126	-0.79995173979	29.6589426295
know	Eng	O/ORG	37.8997652936	0.932517014787	-0.79995173979	37.0998135538
how	Eng	O/ORG	26.0285002167	8.30762623482	-0.79995173979	25.2285484769
to	Eng	O/ORG	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
drive	Eng	O/ORG	28.4994399624	-1.35985677138	-0.79995173979	27.6994882226
yet	Eng	O/ORG	23.6378096218	1.38871169541	-0.79995173979	22.837857882
.	Punct	O	N/A	N/A	N/A	N/A
So	Eng	O	23.4187367401	12.3925242118	-0.79995173979	22.6187850003
allí	Spn	O	15.8226139972	20.9141718739	-2.37949418743	18.5346776865
estaba	Spn	O	10.6409350885	36.9611977057	-1.00696879935	35.9542289064
,	Punct	O	N/A	N/A	N/A	N/A
trapped	Eng	O	25.3579928351	5.61336216033	-2.3780926455	22.9799001896
,	Punct	O	N/A	N/A	N/A	N/A
consigned	Eng	O	29.3888496093	18.0235648612	-0.79995173979	28.5888978695
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
that	Eng	O	43.4406015376	6.92541320021	-0.79995173979	42.6406497978
smoggy	Eng	O	12.5418584295	-9.17221956821	-0.79995173979	11.7419066897
,	Punct	O	N/A	N/A	N/A	N/A
inland	Eng	O	17.6310578778	-3.63253742447	-0.79995173979	16.831106138
,	Punct	O	N/A	N/A	N/A	N/A
crabgrass-filled	Eng	O	4.67709921214	-30.9487312787	-0.79995173979	3.87714747235
yarda	Eng	O	11.6802959395	8.29017082903	-0.79995173979	10.8803441997
.	Punct	O	N/A	N/A	N/A	N/A
Y	Spn	O	9.49071276858	13.3354107177	-2.37949418743	10.9559165303
el	Spn	O	12.8307496608	20.3546840988	-1.00696879935	19.3477152994
vecino	Spn	O	-3.63908173517	17.1841156205	-1.00696879935	16.1771468212
,	Punct	O	N/A	N/A	N/A	N/A
un	Spn	O	13.2822159303	18.5712294013	-1.00696879935	17.564260602
fornido	Spn	O	11.4889776949	10.3426857477	-1.00696879935	9.33571694835
gringo	Spn	O	10.3044034871	13.2142631989	-1.00696879935	12.2072943996
housepainter	Eng	O	35.4607857942	-7.42042261176	-2.3780926455	33.0826931487
whose	Eng	O	30.1491676091	-7.15691537694	-0.79995173979	29.3492158693
wife	Eng	O	26.5128227693	-5.69057830814	-0.79995173979	25.7128710295
seemed	Eng	O	33.4492512577	-0.663166081157	-0.79995173979	32.6492995179
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
be	Eng	O	22.1673128834	7.9015135489	-0.79995173979	21.3673611436
permanently	Eng	O	33.5546084012	14.1333336908	-0.79995173979	32.7546566614
“	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
visiting	Eng	O	30.7944167476	6.8419174012	-0.79995173979	29.9944650079
her	Eng	O	26.3438226538	12.4939274331	-0.79995173979	25.543870914
sister	Eng	O	31.2864366666	18.3008893603	-0.79995173979	30.4864849268
,	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
intentó	Eng	O	24.698772044	22.4733446644	-0.79995173979	23.8988203042
jump	Eng	O	19.2188561994	6.64520594391	-0.79995173979	18.4189044596
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
fence	Eng	O	22.4531501454	2.59028452019	-0.79995173979	21.6531984056
pa	Spn	O	12.6915381034	16.863086236	-2.37949418743	14.4835920485
’	Eng	O	-6.51619307604	-6.51619307604	-2.3780926455	-8.89428572155
“	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
get	Eng	O	26.9517291115	7.03742108875	-0.79995173979	26.1517773717
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
know	Eng	O	37.8997652936	0.932517014787	-0.79995173979	37.0998135538
me	Eng	O	20.4125145712	19.8593917724	-0.79995173979	19.6125628314
.	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
Otro	Spn	O	4.332687388	21.2330272812	-2.37949418743	18.8535330938
exciting	Eng	O	33.3491590016	1.348789709	-2.3780926455	30.9710663561
highlight	Eng	O	32.9091378318	-6.45354709849	-0.79995173979	32.109186092
:	Punct	O	N/A	N/A	N/A	N/A
fuimos	Spn	O	-2.72093050454	18.4118814854	-2.37949418743	16.032387298
camping	Eng	O	37.4903603138	11.8107733652	-2.3780926455	35.1122676683
in	Eng	O	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
desert	Eng	O	23.5870751583	17.4957682046	-0.79995173979	22.7871234185
once	Eng	O	27.790683455	7.50927722945	-0.79995173979	26.9907317152
(	Punct	O	N/A	N/A	N/A	N/A
tú	Spn	O	3.31381559636	16.7376431426	-2.37949418743	14.3581489552
sabes	Spn	O	6.4152710083	28.6135417959	-1.00696879935	27.6065729966
que	Spn	O	9.91253492829	28.9576207281	-1.00696879935	27.9506519288
lo	Spn	O	13.3644289981	19.8709452686	-1.00696879935	18.8639764693
outdoorsy	Eng	O	24.6008805788	-16.7214332258	-2.3780926455	22.2227879333
is	Eng	O	23.1884503461	6.50431857994	-0.79995173979	22.3884986063
really	Eng	O	48.046654445	6.87708753799	-0.79995173979	47.2467027052
not	Eng	O	27.6022393222	14.746261133	-0.79995173979	26.8022875824
my	Eng	O	21.1466066421	8.00879906524	-0.79995173979	20.3466549023
forte	Eng	O	22.8374576475	12.1251407234	-0.79995173979	22.0375059077
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
y	Spn	O	9.49071276858	13.3354107177	-2.37949418743	10.9559165303
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
noche	Spn	O	1.85418683688	28.0410857073	-1.00696879935	27.034116908
fui	Spn	O	6.36021192896	14.3214034056	-1.00696879935	13.3144346063
a	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
hacer	Spn	O	7.24394256235	30.4388709675	-2.37949418743	28.0593767801
pis	Spn	O	9.69057189874	11.9682320963	-1.00696879935	10.961263297
and	Eng	O	34.6599707262	16.3582560041	-2.3780926455	32.2818780807
I	Eng	O/ORG	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
guess	Eng	O/ORG	35.4401275156	3.43402600374	-0.79995173979	34.6401757759
I	Eng	O/ORG	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
peed	Eng	O/ORG	14.5431779515	5.92840556481	-0.79995173979	13.7432262117
on	Eng	O/ORG	22.5046277778	7.2126042423	-0.79995173979	21.704676038
top	Eng	O/ORG	24.5270420643	11.0846795902	-0.79995173979	23.7270903245
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
some	Eng	O	35.6146195722	12.3179609699	-0.79995173979	34.8146678324
poison	Eng	O	20.0956627367	4.7111391965	-0.79995173979	19.2957109969
oak	Eng	O	12.8877077465	-1.91155557629	-0.79995173979	12.0877560067
—	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
k	Eng	O	8.6566461074	0.711469422686	-0.79995173979	7.85669436761
can	Eng	O	27.1814289564	15.5438131966	-0.79995173979	26.3814772167
imagine	Eng	O	31.659941178	14.4641236529	-0.79995173979	30.8599894382
cómo	Spn	O	-4.86221138255	24.6981378261	-2.37949418743	22.3186436387
pasé	Spn	O	11.2546768527	18.7627654784	-1.00696879935	17.7557966791
the	Eng	O	36.4407946419	10.3298892733	-2.3780926455	34.0627019964
next	Eng	O	24.9982050413	5.71038968517	-0.79995173979	24.1982533015
two	Eng	O	25.7076273951	4.30520850549	-0.79995173979	24.9076756553
weeks	Eng	O	32.1195164477	-6.43133292062	-0.79995173979	31.3195647079
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
Aprendí	Spn	O	-1.65334308353	23.3692833271	-2.37949418743	20.9897891397
a	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
conducir	Spn	O	17.1499987731	24.287298877	-2.37949418743	21.9078046895
en	Spn	O	11.7453272047	20.2379247267	-1.00696879935	19.2309559273
el	Spn	O	12.8307496608	20.3546840988	-1.00696879935	19.3477152994
battered	Eng	O	29.3977096616	-3.71491718522	-2.3780926455	27.0196170161
,	Punct	O	N/A	N/A	N/A	N/A
butter-yellow	Eng	O	18.0514366919	-23.4542952143	-0.79995173979	17.2514849521
Dodge	Eng	ORGANIZATION/ORG	18.6887027713	2.42937065657	-0.79995173979	17.8887510315
Econoline	Eng	ORGANIZATION/ORG	14.2158635736	1.16013929749	-0.79995173979	13.4159118338
van	Spn	O/ORG	13.9805899778	18.6118235012	-2.37949418743	16.2323293138
